Category	Term	Count	Percentage	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-8854518~AURKA Activation by TPX2	6	1.68539325842697	0.0106639738898402	ENSG00000198707, ENSG00000117650, ENSG00000166851, ENSG00000175203, ENSG00000170312, ENSG00000080824	201	73	10946	4.47597628296872	0.999907156491695	0.110067444791565	0.100672991602896
GOTERM_BP_DIRECT	GO:0051983~regulation of chromosome segregation	3	0.842696629213483	0.0106946378214091	ENSG00000142945, ENSG00000148773, ENSG00000178999	259	12	19357	18.6843629343629	0.999999884941303	0.566216840080506	0.559734896456688
GOTERM_BP_DIRECT	GO:0034501~protein localization to kinetochore	3	0.842696629213483	0.0106946378214091	ENSG00000137812, ENSG00000170312, ENSG00000178999	259	12	19357	18.6843629343629	0.999999884941303	0.566216840080506	0.559734896456688
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	5	1.40449438202247	0.0110574332406294	ENSG00000117399, ENSG00000166851, ENSG00000110200, ENSG00000126787, ENSG00000173207	259	65	19357	5.74903474903475	0.999999933286955	0.566216840080506	0.559734896456688
REACTOME_PATHWAY	R-HSA-179409~APC-Cdc20 mediated degradation of Nek2A	4	1.12359550561798	0.0114652736258258	ENSG00000117399, ENSG00000117650, ENSG00000156970, ENSG00000110200	201	26	10946	8.37810945273632	0.999953973108232	0.116945790983423	0.106964258650352
GOTERM_MF_DIRECT	GO:0003684~damaged DNA binding	5	1.40449438202247	0.0125759872518062	ENSG00000149273, ENSG00000188486, ENSG00000051341, ENSG00000134574, ENSG00000189403	255	67	18913	5.53497219783436	0.997322531832514	0.420397288131809	0.414109294505906
REACTOME_PATHWAY	R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	6	1.68539325842697	0.013234948608248	ENSG00000117399, ENSG00000117650, ENSG00000166851, ENSG00000156970, ENSG00000110200, ENSG00000170312	201	77	10946	4.24345803450281	0.999990247504661	0.133426749341291	0.122038537748148
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	4	1.12359550561798	0.0140018701233742	ENSG00000130766, ENSG00000118193, ENSG00000102547, ENSG00000092853	259	38	19357	7.86710018288966	0.999999999205907	0.672411298490588	0.66471366073009
GOTERM_BP_DIRECT	GO:0051310~metaphase plate congression	3	0.842696629213483	0.0144896710785851	ENSG00000101447, ENSG00000142945, ENSG00000117724	259	14	19357	16.0151682294539	0.99999999961936	0.672411298490588	0.66471366073009
GOTERM_BP_DIRECT	GO:0006978~DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	3	0.842696629213483	0.0144896710785851	ENSG00000185088, ENSG00000111206, ENSG00000111653	259	14	19357	16.0151682294539	0.99999999961936	0.672411298490588	0.66471366073009
REACTOME_PATHWAY	R-HSA-73886~Chromosome Maintenance	8	2.24719101123596	0.0148109303923345	ENSG00000140451, ENSG00000104147, ENSG00000246705, ENSG00000188486, ENSG00000111445, ENSG00000137812, ENSG00000184678, ENSG00000177700	201	141	10946	3.08979923079637	0.99999755679193	0.147598582185679	0.135000779323233
REACTOME_PATHWAY	R-HSA-68875~Mitotic Prophase	8	2.24719101123596	0.0153456926035177	ENSG00000175470, ENSG00000166851, ENSG00000246705, ENSG00000119638, ENSG00000188486, ENSG00000170312, ENSG00000184678, ENSG00000157456	201	142	10946	3.06804008128372	0.999998473285343	0.151189948718748	0.138285616302153
REACTOME_PATHWAY	R-HSA-5663205~Infectious disease	28	7.86516853932584	0.0157842560586065	ENSG00000149273, ENSG00000129562, ENSG00000142937, ENSG00000110700, ENSG00000135486, ENSG00000177600, ENSG00000177700, ENSG00000080824, ENSG00000089009, ENSG00000182481, ENSG00000140988, ENSG00000160695, ENSG00000203747, ENSG00000166710, ENSG00000137817, ENSG00000172380, ENSG00000137818, ENSG00000138326, ENSG00000132341, ENSG00000174444, ENSG00000116251, ENSG00000185088, ENSG00000122406, ENSG00000089157, ENSG00000182774, ENSG00000184678, ENSG00000166887, ENSG00000142676	201	960	10946	1.58834991708126	0.999998961977767	0.153763483177661	0.1406394949941
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	13	3.65168539325843	0.0161660523609895	ENSG00000259288, ENSG00000132964, ENSG00000156970, ENSG00000170312, ENSG00000178999, ENSG00000122966, ENSG00000143776, ENSG00000117650, ENSG00000166851, ENSG00000166483, ENSG00000119638, ENSG00000168067, ENSG00000149554	255	440	18913	2.19134581105169	0.999513139795522	0.504380833662873	0.496836675894411
REACTOME_PATHWAY	R-HSA-2514853~Condensation of Prometaphase Chromosomes	3	0.842696629213483	0.0163917094471754	ENSG00000121152, ENSG00000170312, ENSG00000157456	201	11	10946	14.8521031207598	0.999999391853205	0.15790680100779	0.144429173240113
GOTERM_BP_DIRECT	GO:0031110~regulation of microtubule polymerization or depolymerization	3	0.842696629213483	0.0165733491520407	ENSG00000154839, ENSG00000165480, ENSG00000117632	259	15	19357	14.9474903474903	0.99999999998361	0.708920020668301	0.700804437940112
REACTOME_PATHWAY	R-HSA-380287~Centrosome maturation	6	1.68539325842697	0.0169985262224018	ENSG00000198707, ENSG00000117650, ENSG00000166851, ENSG00000175203, ENSG00000170312, ENSG00000080824	201	82	10946	3.98471059337459	0.999999643622469	0.160192632987199	0.146519905373528
REACTOME_PATHWAY	R-HSA-380270~Recruitment of mitotic centrosome proteins and complexes	6	1.68539325842697	0.0169985262224018	ENSG00000198707, ENSG00000117650, ENSG00000166851, ENSG00000175203, ENSG00000170312, ENSG00000080824	201	82	10946	3.98471059337459	0.999999643622469	0.160192632987199	0.146519905373528
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	4	1.12359550561798	0.0171859398949891	ENSG00000122406, ENSG00000149554, ENSG00000142676, ENSG00000178999	259	41	19357	7.29145870609285	0.999999999993507	0.708920020668301	0.700804437940112
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	4	1.12359550561798	0.0171859398949891	ENSG00000117399, ENSG00000117650, ENSG00000138160, ENSG00000237649	259	41	19357	7.29145870609285	0.999999999993507	0.708920020668301	0.700804437940112
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	4	1.12359550561798	0.0171859398949891	ENSG00000122966, ENSG00000137807, ENSG00000118193, ENSG00000178999	259	41	19357	7.29145870609285	0.999999999993507	0.708920020668301	0.700804437940112
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	24	6.74157303370787	0.0173482226391434	ENSG00000129562, ENSG00000149084, ENSG00000165949, ENSG00000171492, ENSG00000076258, ENSG00000074696, ENSG00000198168, ENSG00000139636, ENSG00000175224, ENSG00000170312, ENSG00000066427, ENSG00000139644, ENSG00000137522, ENSG00000173409, ENSG00000134291, ENSG00000172339, ENSG00000150527, ENSG00000182481, ENSG00000117480, ENSG00000143195, ENSG00000232872, ENSG00000140612, ENSG00000110917, ENSG00000085063	267	1108	20587	1.6701415649211	0.998257909241038	0.179925851943115	0.165551610327825
GOTERM_CC_DIRECT	GO:0000307~cyclin-dependent protein kinase holoenzyme complex	4	1.12359550561798	0.0179946895191862	ENSG00000162063, ENSG00000170312, ENSG00000173207, ENSG00000157456	267	43	20587	7.17254594547513	0.998628099540796	0.180651798768102	0.166219561400954
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	4	1.12359550561798	0.0183295903177519	ENSG00000135679, ENSG00000166851, ENSG00000118193, ENSG00000138180	259	42	19357	7.11785254642397	0.999999999998849	0.731534898101416	0.723160424520457
GOTERM_CC_DIRECT	GO:0005814~centriole	7	1.96629213483146	0.0184135442270518	ENSG00000162063, ENSG00000198707, ENSG00000166851, ENSG00000131747, ENSG00000132341, ENSG00000138180, ENSG00000123473	267	161	20587	3.35238560495033	0.998824923135395	0.180651798768102	0.166219561400954
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	9	2.52808988764045	0.0187155907342106	ENSG00000102738, ENSG00000135679, ENSG00000095574, ENSG00000121957, ENSG00000135486, ENSG00000160695, ENSG00000149554, ENSG00000132341, ENSG00000160049	255	247	18913	2.70250059537985	0.999855451818049	0.54743102897566	0.539242958029443
GOTERM_BP_DIRECT	GO:0051321~meiotic cell cycle	5	1.40449438202247	0.0187194115339083	ENSG00000051180, ENSG00000174371, ENSG00000117650, ENSG00000085999, ENSG00000188486	259	76	19357	4.91693761430604	0.999999999999362	0.731534898101416	0.723160424520457
REACTOME_PATHWAY	R-HSA-9679506~SARS-CoV Infections	15	4.21348314606742	0.0196699012848466	ENSG00000137817, ENSG00000149273, ENSG00000129562, ENSG00000142937, ENSG00000110700, ENSG00000138326, ENSG00000135486, ENSG00000080824, ENSG00000185088, ENSG00000182481, ENSG00000140988, ENSG00000160695, ENSG00000182774, ENSG00000166887, ENSG00000166710	201	414	10946	1.97310548705747	0.999999966236793	0.183374241010344	0.167722921708423
GOTERM_BP_DIRECT	GO:0009411~response to UV	4	1.12359550561798	0.0220087547352665	ENSG00000166803, ENSG00000134574, ENSG00000075131, ENSG00000143476	259	45	19357	6.64332904332904	0.999999999999996	0.83802566107361	0.828432101317212
REACTOME_PATHWAY	R-HSA-75035~Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	3	0.842696629213483	0.0226968036116449	ENSG00000166483, ENSG00000149554, ENSG00000170312	201	13	10946	12.5671641791045	0.999999997680521	0.208267727388482	0.190491704520261
REACTOME_PATHWAY	R-HSA-1643685~Disease	44	12.3595505617978	0.0228205698983919	ENSG00000149273, ENSG00000174371, ENSG00000129562, ENSG00000246705, ENSG00000149131, ENSG00000142937, ENSG00000110700, ENSG00000135486, ENSG00000110200, ENSG00000177600, ENSG00000177700, ENSG00000080824, ENSG00000100603, ENSG00000089009, ENSG00000182481, ENSG00000188486, ENSG00000140988, ENSG00000160695, ENSG00000203747, ENSG00000089220, ENSG00000166710, ENSG00000254772, ENSG00000137817, ENSG00000172380, ENSG00000137818, ENSG00000132964, ENSG00000135679, ENSG00000162736, ENSG00000138326, ENSG00000132341, ENSG00000111445, ENSG00000174444, ENSG00000051180, ENSG00000172339, ENSG00000116251, ENSG00000185088, ENSG00000169375, ENSG00000122406, ENSG00000189403, ENSG00000089157, ENSG00000182774, ENSG00000184678, ENSG00000166887, ENSG00000142676	201	1748	10946	1.37078907521887	0.999999997921462	0.208267727388482	0.190491704520261
GOTERM_BP_DIRECT	GO:0007051~spindle organization	3	0.842696629213483	0.0235260737152098	ENSG00000138160, ENSG00000066279, ENSG00000178999	259	18	19357	12.456241956242	1	0.873405486677165	0.8634069053482
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	5	1.40449438202247	0.0249636819814109	ENSG00000051180, ENSG00000140451, ENSG00000174371, ENSG00000085999, ENSG00000189403	259	83	19357	4.50225612876215	1	0.90417238396086	0.893821588992957
REACTOME_PATHWAY	R-HSA-2132295~MHC class II antigen presentation	7	1.96629213483146	0.0252002764630437	ENSG00000163808, ENSG00000137807, ENSG00000138160, ENSG00000142945, ENSG00000175203, ENSG00000226650, ENSG00000143387	201	123	10946	3.09921935040246	0.999999999748386	0.227589996806863	0.208164783699934
REACTOME_PATHWAY	R-HSA-162658~Golgi Cisternae Pericentriolar Stack Reorganization	3	0.842696629213483	0.0261654173884986	ENSG00000166851, ENSG00000170312, ENSG00000157456	201	14	10946	11.6695095948827	0.999999999893297	0.231483845671717	0.211726285602851
REACTOME_PATHWAY	R-HSA-166786~Creation of C4 and C2 activators	3	0.842696629213483	0.0261654173884986	ENSG00000173372, ENSG00000159189, ENSG00000173369	201	14	10946	11.6695095948827	0.999999999893297	0.231483845671717	0.211726285602851
GOTERM_BP_DIRECT	GO:0000022~mitotic spindle elongation	2	0.561797752808989	0.0264800534979234	ENSG00000137807, ENSG00000198901	259	2	19357	74.7374517374517	1	0.914485568474797	0.904016710115153
GOTERM_BP_DIRECT	GO:0001869~negative regulation of complement activation, lectin pathway	2	0.561797752808989	0.0264800534979234	ENSG00000149131, ENSG00000175899	259	2	19357	74.7374517374517	1	0.914485568474797	0.904016710115153
GOTERM_BP_DIRECT	GO:0051445~regulation of meiotic cell cycle	3	0.842696629213483	0.0287116169159699	ENSG00000117399, ENSG00000066279, ENSG00000110200	259	20	19357	11.2106177606178	1	0.969017070913983	0.957923946196449
REACTOME_PATHWAY	R-HSA-380320~Recruitment of NuMA to mitotic centrosomes	6	1.68539325842697	0.0287541144589716	ENSG00000198707, ENSG00000117650, ENSG00000166851, ENSG00000175203, ENSG00000170312, ENSG00000080824	201	94	10946	3.47602413464592	0.999999999989357	0.251816335716448	0.230323361272369
REACTOME_PATHWAY	R-HSA-157118~Signaling by NOTCH	10	2.80898876404494	0.0294713949447439	ENSG00000132964, ENSG00000162736, ENSG00000246705, ENSG00000100603, ENSG00000188486, ENSG00000126787, ENSG00000110492, ENSG00000184678, ENSG00000065978, ENSG00000107796	201	236	10946	2.30753014588077	0.999999999994387	0.254216390293875	0.232518566900857
REACTOME_PATHWAY	R-HSA-176187~Activation of ATR in response to replication stress	4	1.12359550561798	0.0296145967931734	ENSG00000092853, ENSG00000111445, ENSG00000149554, ENSG00000065328	201	37	10946	5.88732015597687	0.99999999999506	0.254216390293875	0.232518566900857
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	5	1.40449438202247	0.0303842411134921	ENSG00000119655, ENSG00000117592, ENSG00000169385, ENSG00000057608, ENSG00000117115	267	91	20587	4.23653125900317	0.99998633283242	0.289541962898354	0.266410511316943
GOTERM_CC_DIRECT	GO:0001673~male germ cell nucleus	4	1.12359550561798	0.0311078141956909	ENSG00000051180, ENSG00000188486, ENSG00000131747, ENSG00000132341	267	53	20587	5.81923538972511	0.999989577076563	0.289541962898354	0.266410511316943
GOTERM_BP_DIRECT	GO:0016570~histone modification	5	1.40449438202247	0.0312054485579247	ENSG00000149554, ENSG00000111653, ENSG00000170312, ENSG00000117115, ENSG00000178999	259	89	19357	4.19873324367706	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	33	9.26966292134832	0.0317719443077313	ENSG00000158747, ENSG00000104147, ENSG00000143190, ENSG00000111716, ENSG00000166908, ENSG00000135486, ENSG00000175203, ENSG00000198901, ENSG00000066427, ENSG00000173369, ENSG00000080824, ENSG00000143776, ENSG00000166851, ENSG00000117592, ENSG00000184743, ENSG00000166710, ENSG00000092529, ENSG00000175197, ENSG00000135679, ENSG00000165949, ENSG00000129173, ENSG00000065328, ENSG00000175899, ENSG00000051180, ENSG00000198707, ENSG00000116251, ENSG00000121957, ENSG00000051341, ENSG00000117480, ENSG00000138180, ENSG00000270136, ENSG00000124942, ENSG00000123473	255	1698	18913	1.44143975611446	0.999999726128926	0.874662937412839	0.861580372109655
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	28	7.86516853932584	0.0331445246137801	ENSG00000256053, ENSG00000149792, ENSG00000198840, ENSG00000109919, ENSG00000175567, ENSG00000175224, ENSG00000170312, ENSG00000171766, ENSG00000097021, ENSG00000080824, ENSG00000060982, ENSG00000117592, ENSG00000103356, ENSG00000127884, ENSG00000130766, ENSG00000162736, ENSG00000165949, ENSG00000198015, ENSG00000116459, ENSG00000229344, ENSG00000051180, ENSG00000140451, ENSG00000081177, ENSG00000162241, ENSG00000100714, ENSG00000102738, ENSG00000126709, ENSG00000126787	267	1440	20587	1.49926133999168	0.999995144358106	0.300786560870054	0.276756780525063
REACTOME_PATHWAY	R-HSA-5620912~Anchoring of the basal body to the plasma membrane	6	1.68539325842697	0.0335850940278308	ENSG00000198707, ENSG00000117650, ENSG00000166851, ENSG00000175203, ENSG00000170312, ENSG00000080824	201	98	10946	3.33414559853792	0.999999999999858	0.285473299236562	0.261107642784998
REACTOME_PATHWAY	R-HSA-983231~Factors involved in megakaryocyte development and platelet production	8	2.24719101123596	0.0345143252786974	ENSG00000163808, ENSG00000137807, ENSG00000138160, ENSG00000166483, ENSG00000169375, ENSG00000237649, ENSG00000142945, ENSG00000226650	201	168	10946	2.59322435441838	0.999999999999938	0.289761974869608	0.265030272285581
GOTERM_MF_DIRECT	GO:0070182~DNA polymerase binding	3	0.842696629213483	0.0347832049978993	ENSG00000051180, ENSG00000189403, ENSG00000080824	255	22	18913	10.1139037433155	0.999999936256013	0.904363329945382	0.890836528001755
REACTOME_PATHWAY	R-HSA-6811434~COPI-dependent Golgi-to-ER retrograde traffic	6	1.68539325842697	0.0348669753280868	ENSG00000163808, ENSG00000137807, ENSG00000138160, ENSG00000237649, ENSG00000142945, ENSG00000226650	201	99	10946	3.30046736016885	0.999999999999955	0.289761974869608	0.265030272285581
REACTOME_PATHWAY	R-HSA-8856688~Golgi-to-ER retrograde transport	7	1.96629213483146	0.0350922806935511	ENSG00000163808, ENSG00000137807, ENSG00000138160, ENSG00000237649, ENSG00000142945, ENSG00000175203, ENSG00000226650	201	133	10946	2.866195339094	0.999999999999963	0.289761974869608	0.265030272285581
GOTERM_CC_DIRECT	GO:0005680~anaphase-promoting complex	3	0.842696629213483	0.0352046566854856	ENSG00000117399, ENSG00000156970, ENSG00000110200	267	23	20587	10.057156814851	0.999997761396884	0.311690009191007	0.286789154462249
REACTOME_PATHWAY	R-HSA-5693616~Presynaptic phase of homologous DNA pairing and strand exchange	4	1.12359550561798	0.0361982389241371	ENSG00000051180, ENSG00000174371, ENSG00000111445, ENSG00000149554	201	40	10946	5.44577114427861	0.999999999999986	0.293331696784547	0.268295312053224
REACTOME_PATHWAY	R-HSA-198933~Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	7	1.96629213483146	0.0362012590033985	ENSG00000139187, ENSG00000126264, ENSG00000158481, ENSG00000139626, ENSG00000185885, ENSG00000203747, ENSG00000166710	201	134	10946	2.84480582163808	0.999999999999986	0.293331696784547	0.268295312053224
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	4	1.12359550561798	0.0369570193328941	ENSG00000162063, ENSG00000123080, ENSG00000100526, ENSG00000157456	259	55	19357	5.43545103545104	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	6	1.68539325842697	0.0386744176118811	ENSG00000142102, ENSG00000060982, ENSG00000084110, ENSG00000148688, ENSG00000127884, ENSG00000092529	255	138	18913	3.22472293265132	0.999999990375152	0.952611970650546	0.938363501004064
GOTERM_BP_DIRECT	GO:0051231~spindle elongation	2	0.561797752808989	0.0394569662441267	ENSG00000138160, ENSG00000226650	259	3	19357	49.8249678249678	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0001971~negative regulation of activation of membrane attack complex	2	0.561797752808989	0.0394569662441267	ENSG00000203710, ENSG00000085063	259	3	19357	49.8249678249678	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	7	1.96629213483146	0.0395843538114388	ENSG00000129173, ENSG00000101447, ENSG00000148773, ENSG00000170312, ENSG00000173207, ENSG00000065328, ENSG00000178999	259	187	19357	2.79765862118803	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0044772~mitotic cell cycle phase transition	3	0.842696629213483	0.040286233727849	ENSG00000162063, ENSG00000173207, ENSG00000157456	259	24	19357	9.34218146718147	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	11	3.08988764044944	0.0426185983437525	ENSG00000122966, ENSG00000143776, ENSG00000259288, ENSG00000117650, ENSG00000166851, ENSG00000156970, ENSG00000119638, ENSG00000168067, ENSG00000149554, ENSG00000170312, ENSG00000178999	255	397	18913	2.05505013088359	0.999999998594685	0.99087743188905	0.976056615600111
REACTOME_PATHWAY	R-HSA-168256~Immune System	48	13.4831460674157	0.0430554231630361	ENSG00000137807, ENSG00000143190, ENSG00000162747, ENSG00000149131, ENSG00000198168, ENSG00000169385, ENSG00000175203, ENSG00000139626, ENSG00000174516, ENSG00000177700, ENSG00000151651, ENSG00000173369, ENSG00000117115, ENSG00000134256, ENSG00000080824, ENSG00000117399, ENSG00000139187, ENSG00000142583, ENSG00000158481, ENSG00000117592, ENSG00000182481, ENSG00000116260, ENSG00000142945, ENSG00000203747, ENSG00000140367, ENSG00000166710, ENSG00000110917, ENSG00000085063, ENSG00000163808, ENSG00000126264, ENSG00000162736, ENSG00000165949, ENSG00000173372, ENSG00000159189, ENSG00000226650, ENSG00000162063, ENSG00000119655, ENSG00000203710, ENSG00000198707, ENSG00000169413, ENSG00000126709, ENSG00000138160, ENSG00000185201, ENSG00000185885, ENSG00000189403, ENSG00000089157, ENSG00000057608, ENSG00000143387	201	2024	10946	1.29148722789216	1	0.34563936928104	0.316138431187849
REACTOME_PATHWAY	R-HSA-5693579~Homologous DNA Pairing and Strand Exchange	4	1.12359550561798	0.0434687751770211	ENSG00000051180, ENSG00000174371, ENSG00000111445, ENSG00000149554	201	43	10946	5.06583362258475	1	0.345756220903461	0.316245309315392
GOTERM_MF_DIRECT	GO:0008022~protein C-terminus binding	7	1.96629213483146	0.0444624488668163	ENSG00000051180, ENSG00000117399, ENSG00000121957, ENSG00000131747, ENSG00000140092, ENSG00000117724, ENSG00000148773	255	191	18913	2.71822194846525	0.9999999994299	0.99087743188905	0.976056615600111
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	4	1.12359550561798	0.0461930486539951	ENSG00000135679, ENSG00000169375, ENSG00000189403, ENSG00000024526	267	62	20587	4.97450767186179	0.999999964992958	0.399239920509529	0.367344720248437
REACTOME_PATHWAY	R-HSA-2299718~Condensation of Prophase Chromosomes	5	1.40449438202247	0.0462594453830993	ENSG00000166851, ENSG00000246705, ENSG00000188486, ENSG00000170312, ENSG00000184678	201	74	10946	3.67957509748555	1	0.354928665019001	0.324634868927414
REACTOME_PATHWAY	R-HSA-774815~Nucleosome assembly	5	1.40449438202247	0.0462594453830993	ENSG00000104147, ENSG00000246705, ENSG00000188486, ENSG00000137812, ENSG00000184678	201	74	10946	3.67957509748555	1	0.354928665019001	0.324634868927414
REACTOME_PATHWAY	R-HSA-606279~Deposition of new CENPA-containing nucleosomes at the centromere	5	1.40449438202247	0.0462594453830993	ENSG00000104147, ENSG00000246705, ENSG00000188486, ENSG00000137812, ENSG00000184678	201	74	10946	3.67957509748555	1	0.354928665019001	0.324634868927414
REACTOME_PATHWAY	R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	5	1.40449438202247	0.0462594453830993	ENSG00000117399, ENSG00000117650, ENSG00000156970, ENSG00000110200, ENSG00000170312	201	74	10946	3.67957509748555	1	0.354928665019001	0.324634868927414
GOTERM_BP_DIRECT	GO:0006956~complement activation	3	0.842696629213483	0.0466260452390293	ENSG00000173372, ENSG00000102760, ENSG00000173369	259	26	19357	8.62355212355212	1	1	0.98921832884097
GOTERM_MF_DIRECT	GO:0003774~motor activity	4	1.12359550561798	0.046810021196522	ENSG00000163808, ENSG00000137807, ENSG00000142945, ENSG00000166866	255	60	18913	4.94457516339869	0.999999999819702	0.991053388809915	0.97622994068669
GOTERM_CC_DIRECT	GO:0005694~chromosome	8	2.24719101123596	0.0483370276588855	ENSG00000134668, ENSG00000137804, ENSG00000146670, ENSG00000051341, ENSG00000148773, ENSG00000189403, ENSG00000198901, ENSG00000143476	267	255	20587	2.41897627965044	0.999999984533522	0.400038980024629	0.368079943052964
GOTERM_MF_DIRECT	GO:0019900~kinase binding	5	1.40449438202247	0.0487056152620257	ENSG00000137817, ENSG00000149273, ENSG00000111716, ENSG00000129810, ENSG00000178999	255	102	18913	3.6357170319108	0.999999999928979	0.991053388809915	0.97622994068669
KEGG_PATHWAY	hsa04114:Oocyte meiosis	6	1.68539325842697	0.0494506375673556	ENSG00000117399, ENSG00000166851, ENSG00000110200, ENSG00000129810, ENSG00000170312, ENSG00000157456	126	131	8205	2.98255179934569	0.999958603816638	1	1
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	3	0.842696629213483	0.0499238013619929	ENSG00000135679, ENSG00000135486, ENSG00000166710	259	27	19357	8.3041613041613	1	1	0.98921832884097
REACTOME_PATHWAY	R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins	5	1.40449438202247	0.0501749714332818	ENSG00000117399, ENSG00000117650, ENSG00000156970, ENSG00000110200, ENSG00000170312	201	76	10946	3.5827441738675	1	0.380247243274789	0.347792461265176
GOTERM_CC_DIRECT	GO:0005657~replication fork	3	0.842696629213483	0.0504410003900814	ENSG00000140451, ENSG00000188486, ENSG00000149554	267	28	20587	8.26123595505618	0.999999993074209	0.400038980024629	0.368079943052964
GOTERM_CC_DIRECT	GO:0031298~replication fork protection complex	2	0.561797752808989	0.0506936448516059	ENSG00000075131, ENSG00000065328	267	4	20587	38.5524344569288	0.999999993711907	0.400038980024629	0.368079943052964
GOTERM_CC_DIRECT	GO:0033597~mitotic checkpoint complex	2	0.561797752808989	0.0506936448516059	ENSG00000117399, ENSG00000156970	267	4	20587	38.5524344569288	0.999999993711907	0.400038980024629	0.368079943052964
REACTOME_PATHWAY	R-HSA-176412~Phosphorylation of the APC/C	3	0.842696629213483	0.0508750636907446	ENSG00000166851, ENSG00000110200, ENSG00000170312	201	20	10946	8.16865671641791	1	0.380247243274789	0.347792461265176
REACTOME_PATHWAY	R-HSA-5625900~RHO GTPases activate CIT	3	0.842696629213483	0.0508750636907446	ENSG00000122966, ENSG00000118193, ENSG00000198901	201	20	10946	8.16865671641791	1	0.380247243274789	0.347792461265176
REACTOME_PATHWAY	R-HSA-8852276~The role of GTSE1 in G2/M progression after G2 checkpoint	5	1.40449438202247	0.0521990822727442	ENSG00000075218, ENSG00000166851, ENSG00000170312, ENSG00000157456, ENSG00000080824	201	77	10946	3.53621502875234	1	0.386808584021105	0.3537937798486
GOTERM_BP_DIRECT	GO:0045132~meiotic chromosome segregation	2	0.561797752808989	0.052261559749049	ENSG00000143228, ENSG00000129810	259	4	19357	37.3687258687259	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0051106~positive regulation of DNA ligation	2	0.561797752808989	0.052261559749049	ENSG00000051180, ENSG00000189403	259	4	19357	37.3687258687259	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0038098~sequestering of BMP from receptor via BMP binding	2	0.561797752808989	0.052261559749049	ENSG00000158747, ENSG00000270136	259	4	19357	37.3687258687259	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:1901970~positive regulation of mitotic sister chromatid separation	2	0.561797752808989	0.052261559749049	ENSG00000134690, ENSG00000178999	259	4	19357	37.3687258687259	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0045916~negative regulation of complement activation	2	0.561797752808989	0.052261559749049	ENSG00000203710, ENSG00000149131	259	4	19357	37.3687258687259	1	1	0.98921832884097
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	8	2.24719101123596	0.0522980456716637	ENSG00000051180, ENSG00000129562, ENSG00000085999, ENSG00000117724, ENSG00000110492, ENSG00000170312, ENSG00000069482, ENSG00000080824	259	252	19357	2.37261751547466	1	1	0.98921832884097
KEGG_PATHWAY	hsa05166:Human T-cell leukemia virus 1 infection	8	2.24719101123596	0.0526543359602305	ENSG00000117399, ENSG00000156970, ENSG00000123080, ENSG00000110200, ENSG00000149554, ENSG00000132341, ENSG00000166710, ENSG00000157456	126	222	8205	2.34663234663235	0.999978856062301	1	1
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	3	0.842696629213483	0.053303040107952	ENSG00000169375, ENSG00000170312, ENSG00000143476	259	28	19357	8.00758411472697	1	1	0.98921832884097
